GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkdown,DefaultNetworks.NetworksBuilder,80,0,0,0,24,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkdown,DefaultNetworks.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkdown,DefaultNetworks,309,0,34,0,72,0,35,0,18,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkdown,Networks.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ych.purchasing.supervisor.rev20160524.ychpurchasingsupervisor,DefaultYchPurchasingSupervisor,265,51,38,0,60,14,32,4,13,4
onos-app-yms,org.onosproject.yang.gen.v1.ych.purchasing.supervisor.rev20160524.ychpurchasingsupervisor,DefaultYchPurchasingSupervisor.OnosYangNodeOperationType,9,69,0,0,0,7,2,2,2,2
onos-app-yms,org.onosproject.yang.gen.v1.ych.purchasing.supervisor.rev20160524.ychpurchasingsupervisor,DefaultYchPurchasingSupervisor.YchPurchasingSupervisorBuilder,19,66,0,0,5,20,3,11,3,11
onos-app-yms,org.onosproject.yang.gen.v1.ych.purchasing.supervisor.rev20160524.ychpurchasingsupervisor,YchPurchasingSupervisor.LeafIdentifier,9,37,0,0,0,7,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkup,Networks.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkup,DefaultNetworks,309,0,34,0,72,0,35,0,18,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkup,DefaultNetworks.NetworksBuilder,80,0,0,0,24,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkup,DefaultNetworks.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20161208.ietfnetwork4.networkup.networks,DefaultNetwork.NetworkBuilder,72,0,0,0,21,0,12,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20161208.ietfnetwork4.networkup.networks,DefaultNetwork.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20161208.ietfnetwork4.networkup.networks,DefaultNetwork,250,0,22,0,59,0,27,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20161208.ietfnetwork4.networkup.networks,Network.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes.host,HostUnion,104,0,8,0,33,0,15,0,11,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer8.rev20160524.integer8,DefaultMultiRangeValidation.MultiRangeValidationBuilder,24,87,0,0,7,26,4,14,4,14
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer8.rev20160524.integer8,DefaultMultiRangeValidation.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer8.rev20160524.integer8,MultiRangeValidation.LeafIdentifier,9,59,0,0,0,9,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer8.rev20160524.integer8,DefaultMultiRangeValidation,384,50,54,0,79,13,45,1,18,1
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkup,Networks.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkup,DefaultNetworks.NetworksBuilder,80,0,0,0,24,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkup,DefaultNetworks.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkup,DefaultNetworks,309,0,34,0,72,0,35,0,18,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.emptydata.rev20160524,EmptydataOpParam,181,16,34,0,43,5,26,1,9,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.emptydata.rev20160524,EmptydataOpParam.EmptydataBuilder,10,26,0,0,4,8,2,5,2,5
onos-app-yms,org.onosproject.yang.gen.v1.ydt.emptydata.rev20160524,EmptydataOpParam.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork,NodeId,43,20,4,0,14,8,6,4,4,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork,NetworkId,43,20,4,0,14,8,6,4,4,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork,DefaultNetworksState.NetworksStateBuilder,22,34,0,0,7,10,4,6,4,6
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork,DefaultNetworksState,246,25,38,0,57,7,30,1,11,1
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork,DefaultNetworks.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork,DefaultNetworksState.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork,DefaultNetworks.NetworksBuilder,22,34,0,0,7,10,4,6,4,6
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork,DefaultNetworks,246,25,38,0,57,7,30,1,11,1
onos-app-yms,org.onosproject.yms.app.ydt.exceptions,YdtExceptions,12,4,0,0,6,2,3,1,3,1
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network3.rev20151208.ietfnetwork3,DefaultNetworks,309,0,34,0,72,0,35,0,18,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network3.rev20151208.ietfnetwork3,DefaultNetworks.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network3.rev20151208.ietfnetwork3,DefaultNetworks.NetworksBuilder,80,0,0,0,24,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network3.rev20151208.ietfnetwork3,Networks.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yms.app.ytb,YdtBuilderFromYo,67,919,28,120,17,245,30,72,2,26
onos-app-yms,org.onosproject.yms.app.ytb,YtbNodeInfo,3,21,0,0,1,10,1,6,1,6
onos-app-yms,org.onosproject.yms.app.ytb,DefaultYangTreeBuilder,0,79,1,7,0,21,1,6,0,3
onos-app-yms,org.onosproject.yms.app.ytb,TraversalType,9,49,0,0,0,5,2,2,2,2
onos-app-yms,org.onosproject.yms.app.ytb,YtbException,12,4,0,0,6,2,3,1,3,1
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4.networkup,DefaultNetworks.NetworksBuilder,80,0,0,0,24,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4.networkup,Networks.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4.networkup,DefaultNetworks,309,0,34,0,72,0,35,0,18,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4.networkup,DefaultNetworks.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.notification.with.container.rev20160826.ytbmultinotificationwithcontainer,YtbMultiNotificationWithContainerEventSubject,7,10,0,0,3,4,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.notification.with.container.rev20160826.ytbmultinotificationwithcontainer,YtbMultiNotificationWithContainerEvent.Type,9,29,0,0,0,3,2,2,2,2
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.notification.with.container.rev20160826.ytbmultinotificationwithcontainer,DefaultFortesta.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.notification.with.container.rev20160826.ytbmultinotificationwithcontainer,DefaultFortesta.FortestaBuilder,17,27,0,0,5,9,3,6,3,6
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.notification.with.container.rev20160826.ytbmultinotificationwithcontainer,DefaultFortestb.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.notification.with.container.rev20160826.ytbmultinotificationwithcontainer,Fortestb.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.notification.with.container.rev20160826.ytbmultinotificationwithcontainer,YtbMultiNotificationWithContainerEvent,6,5,0,0,2,2,1,1,1,1
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.notification.with.container.rev20160826.ytbmultinotificationwithcontainer,DefaultFortestb.FortestbBuilder,79,0,0,0,23,0,13,0,13,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.notification.with.container.rev20160826.ytbmultinotificationwithcontainer,DefaultFortesta,162,26,20,0,42,8,19,3,9,3
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.notification.with.container.rev20160826.ytbmultinotificationwithcontainer,DefaultFortestb,325,0,40,0,77,0,36,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.ych.empty.container.rev20160524,EmptyContainerOpParam.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ych.empty.container.rev20160524,EmptyContainerOpParam.EmptyContainerBuilder,5,19,0,0,2,7,1,5,1,5
onos-app-yms,org.onosproject.yang.gen.v1.ych.empty.container.rev20160524,EmptyContainerOpParam,93,21,16,0,27,7,14,4,6,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.bit.rev20160524.bit,BitList.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.bit.rev20160524.bit,DefaultBitList,251,0,24,0,59,0,28,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.bit.rev20160524.bit,DefaultBitList.BitListBuilder,72,0,0,0,21,0,12,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.bit.rev20160524.bit,DefaultBitList.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208,IetfNetwork4OpParam,41,0,6,0,13,0,8,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208,IetfNetwork4OpParam.IetfNetwork4Builder,8,0,0,0,3,0,2,0,2,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer64.rev20160524,Integer64.LeafIdentifier,9,125,0,0,0,15,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer64.rev20160524,Integer64OpParam.Integer64Builder,17,172,0,0,6,52,3,27,3,27
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer64.rev20160524,Integer64OpParam,774,74,138,0,158,19,93,1,24,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer64.rev20160524,Integer64OpParam.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yms.app.yob.exception,YobExceptions,16,0,0,0,8,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist.carrier.multiplexes,DefaultApplicationAreas.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist.carrier.multiplexes,DefaultApplicationAreas,325,0,40,0,77,0,36,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist.carrier.multiplexes,DefaultApplicationAreas.ApplicationAreasBuilder,79,0,0,0,23,0,13,0,13,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist.carrier.multiplexes,ApplicationAreas.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist.carrier.multiplexes,TypesEnum,122,0,18,0,24,0,21,0,9,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208,IetfNetworkOpParam.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208,IetfNetworkOpParam.IetfNetworkBuilder,5,27,0,0,2,10,1,7,1,7
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208,IetfNetworkOpParam,147,15,26,0,39,5,23,1,10,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer16.rev20160524,Integer16OpParam,784,74,138,0,159,19,93,1,24,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer16.rev20160524,Integer16.LeafIdentifier,9,125,0,0,0,15,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer16.rev20160524,Integer16OpParam.Integer16Builder,17,172,0,0,6,52,3,27,3,27
onos-app-yms,org.onosproject.yang.gen.v1.ydt.integer16.rev20160524,Integer16OpParam.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524,LogisticsManagerOpParam.LogisticsManagerBuilder,68,78,0,0,22,23,10,14,10,14
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524,LogisticsManagerOpParam,692,74,140,0,153,19,89,3,19,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524,LogisticsManagerOpParam.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524,LogisticsManager.LeafIdentifier,9,48,0,0,0,8,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.enumtest.rev20160524.enumtest,DefaultEnumList.EnumListBuilder,24,48,0,0,7,14,4,8,4,8
onos-app-yms,org.onosproject.yang.gen.v1.ydt.enumtest.rev20160524.enumtest,DefaultEnumList.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.enumtest.rev20160524.enumtest,EnumList.LeafIdentifier,9,26,0,0,0,6,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.enumtest.rev20160524.enumtest,DefaultEnumList,224,38,26,0,52,10,29,1,16,1
onos-app-yms,org.onosproject.yms.app.ydt,DefaultYdtAppContext,30,149,4,13,10,57,8,27,4,22
onos-app-yms,org.onosproject.yms.app.ydt,YdtAppNodeOperationType,9,39,0,0,0,4,2,2,2,2
onos-app-yms,org.onosproject.yms.app.ydt,AppType,9,29,0,0,0,3,2,2,2,2
onos-app-yms,org.onosproject.yms.app.ydt,YdtNode,190,454,6,50,43,143,16,58,10,36
onos-app-yms,org.onosproject.yms.app.ydt,YdtSingleInstanceLeafNode,0,50,0,0,0,15,0,5,0,5
onos-app-yms,org.onosproject.yms.app.ydt,DefaultYdtWalker,4,72,3,13,2,27,3,9,0,4
onos-app-yms,org.onosproject.yms.app.ydt,YdtMultiInstanceNode,3,124,1,7,1,34,2,8,1,5
onos-app-yms,org.onosproject.yms.app.ydt,YdtSingleInstanceNode,20,5,0,0,3,2,1,1,1,1
onos-app-yms,org.onosproject.yms.app.ydt,YangResponseWorkBench,21,12,0,0,9,5,6,1,6,1
onos-app-yms,org.onosproject.yms.app.ydt,RequestedCardinality,5,63,0,0,0,6,1,3,1,3
onos-app-yms,org.onosproject.yms.app.ydt,YdtMultiInstanceLeafNode,15,101,0,6,5,26,1,8,1,5
onos-app-yms,org.onosproject.yms.app.ydt,YdtNodeFactory,191,112,14,18,28,27,13,13,1,3
onos-app-yms,org.onosproject.yms.app.ydt,YangRequestWorkBench.new Object() {...},2,17,0,0,0,1,0,1,0,1
onos-app-yms,org.onosproject.yms.app.ydt,YdtNodeFactory.new Object() {...},12,85,0,0,0,3,0,1,0,1
onos-app-yms,org.onosproject.yms.app.ydt,YangRequestWorkBench,89,629,17,62,21,182,16,55,2,29
onos-app-yms,org.onosproject.yms.app.ydt,RequestedCallType,5,43,0,0,0,4,1,3,1,3
onos-app-yms,org.onosproject.yms.app.ydt,DefaultYdtAppContext.new Object() {...},5,35,0,0,0,1,0,1,0,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.material.supervisor.rev20160524.materialsupervisor,DefaultSupervisor,265,51,38,0,56,14,32,4,13,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.material.supervisor.rev20160524.materialsupervisor,Supervisor.LeafIdentifier,9,37,0,0,0,7,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.material.supervisor.rev20160524.materialsupervisor,DefaultSupervisor.SupervisorBuilder,24,61,0,0,7,18,4,10,4,10
onos-app-yms,org.onosproject.yang.gen.v1.ydt.material.supervisor.rev20160524.materialsupervisor,DefaultSupervisor.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4.networkup,Networks.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4.networkup,DefaultNetworks,309,0,34,0,72,0,35,0,18,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4.networkup,DefaultNetworks.NetworksBuilder,80,0,0,0,24,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4.networkup,DefaultNetworks.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist,Listwithoutcontainer.LeafIdentifier,9,26,0,0,0,6,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist,DefaultListwithcontainer.ListwithcontainerBuilder,113,0,0,0,34,0,19,0,19,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist,DefaultListwithoutcontainer.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist,DefaultListwithoutcontainer.ListwithoutcontainerBuilder,24,48,0,0,7,14,4,8,4,8
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist,Listwithcontainer.LeafIdentifier,46,0,0,0,7,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist,DefaultListwithcontainer,515,0,74,0,116,0,58,0,21,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist,DefaultListwithcontainer.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist,DefaultListwithoutcontainer,212,38,22,0,50,10,26,1,15,1
onos-app-yms,org.onosproject.yang.gen.v1.ych.combined.rev20160524.combined.attributes,DefaultUnrecognizedAttributes,361,74,56,0,72,20,39,8,11,8
