GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6,Cont1.LeafIdentifier,9,26,0,0,0,6,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6,DefaultCont1,374,63,62,0,79,17,45,5,14,5
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6,DefaultCont4,168,20,20,0,44,6,21,1,11,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6,DefaultCont4.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6,DefaultList2,468,55,80,0,99,14,59,1,19,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6,DefaultCont1.Cont1Builder,29,71,0,0,9,21,5,12,5,12
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6,DefaultList2.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6,DefaultCont1.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6,DefaultList2.List2Builder,29,89,0,0,9,26,5,14,5,14
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6,DefaultCont4.Cont4Builder,17,27,0,0,5,9,3,6,3,6
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist.listwithcontainer,DefaultYangAutoPrefixInterface.YangAutoPrefixInterfaceBuilder,85,0,0,0,25,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist.listwithcontainer,DefaultYangAutoPrefixInterface.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist.listwithcontainer,DefaultYangAutoPrefixInterface,314,0,34,0,71,0,34,0,17,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624.rootlist.listwithcontainer,YangAutoPrefixInterface.LeafIdentifier,46,0,0,0,7,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.emptydata.rev20160524.emptydata,DefaultEmptyList,212,38,22,0,49,10,26,1,15,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.emptydata.rev20160524.emptydata,DefaultEmptyList.EmptyListBuilder,24,48,0,0,7,14,4,8,4,8
onos-app-yms,org.onosproject.yang.gen.v1.ydt.emptydata.rev20160524.emptydata,EmptyList.LeafIdentifier,9,26,0,0,0,6,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.emptydata.rev20160524.emptydata,DefaultEmptyList.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks,DefaultNetwork.NetworkBuilder,39,81,0,0,13,23,7,13,7,13
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks,DefaultNetwork.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks,Network.LeafIdentifier,9,26,0,0,0,6,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks,DefaultNetwork,504,60,88,0,106,15,63,1,19,1
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20171208.ietfnetwork4,DefaultNetwork.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20171208.ietfnetwork4,Network.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20171208.ietfnetwork4,DefaultNetwork,250,0,22,0,59,0,27,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20171208.ietfnetwork4,DefaultNetwork.NetworkBuilder,72,0,0,0,21,0,12,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,Ipv4AddressNoZone,63,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,Ipv4Address,62,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,IpAddress,63,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,IpVersion,63,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,Ipv6FlowLabel,66,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,Ipv6Prefix,62,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,Uri,46,16,4,0,16,6,7,3,5,3
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,DomainName,62,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,Ipv6AddressNoZone,63,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,PortNumber,66,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,IpAddressNoZone,63,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,Ipv6Address,62,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,Ipv4Prefix,62,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,Host,63,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,Dscp,66,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,IpPrefix,63,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes,AsNumber,66,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist,DefaultCarrier.CarrierBuilder,56,0,0,0,17,0,10,0,10,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist,DefaultCarrier,271,0,38,0,64,0,31,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist,DefaultCarrier.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624,RootlistOpParam,303,25,62,0,67,7,41,1,10,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624,RootlistOpParam.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.rootlist.rev20160624,RootlistOpParam.RootlistBuilder,22,34,0,0,8,10,4,6,4,6
onos-app-yms,org.onosproject.yang.gen.v1.ych.purchasing.supervisor.rev20160524,YchPurchasingsupervisorOpParam.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.ych.purchasing.supervisor.rev20160524,YchPurchasingsupervisorOpParam,93,21,16,0,28,7,14,4,6,4
onos-app-yms,org.onosproject.yang.gen.v1.ych.purchasing.supervisor.rev20160524,YchPurchasingsupervisorOpParam.YchPurchasingsupervisorBuilder,5,19,0,0,2,7,1,5,1,5
onos-app-yms,org.onosproject.yang.gen.v1.ydt.employee.id.rev20160524,EmployeeidOpParam.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.employee.id.rev20160524,Employeeid.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.employee.id.rev20160524,EmployeeidOpParam,207,44,36,0,49,12,28,4,10,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.employee.id.rev20160524,EmployeeidOpParam.EmployeeidBuilder,12,47,0,0,4,14,2,8,2,8
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.rockthehouse,RockTheHouseInput.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.rockthehouse,DefaultRockTheHouseInput.RockTheHouseInputBuilder,72,0,0,0,21,0,12,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.rockthehouse,DefaultRockTheHouseInput,251,0,24,0,59,0,28,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.rockthehouse,DefaultRockTheHouseInput.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network,SupportingNetwork.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network,DefaultNode.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network,DefaultNetworkTypes,104,0,8,0,26,0,10,0,6,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network,DefaultNode,346,47,54,0,74,12,44,1,17,1
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network,DefaultSupportingNetwork.SupportingNetworkBuilder,34,38,0,0,10,11,5,7,5,7
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network,DefaultSupportingNetwork,213,38,24,0,49,10,27,1,15,1
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network,DefaultNode.NodeBuilder,29,63,0,0,9,18,5,10,5,10
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network,Node.LeafIdentifier,9,26,0,0,0,6,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network,DefaultNetworkTypes.NetworkTypesBuilder,28,0,0,0,8,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network,DefaultSupportingNetwork.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.inet.types.rev20130715.ietfinettypes.ipaddress,IpAddressUnion,104,0,8,0,33,0,15,0,11,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networksstate,Network.LeafIdentifier,9,37,0,0,0,7,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networksstate,DefaultNetwork.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networksstate,DefaultNetwork.NetworkBuilder,34,51,0,0,10,15,5,9,5,9
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networksstate,DefaultNetwork,284,42,38,0,62,11,36,1,17,1
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.module.with.list.rev20160826,YtbModuleWithListOpParam.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.module.with.list.rev20160826,YtbModuleWithListOpParam,175,22,34,0,41,7,24,3,7,3
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.module.with.list.rev20160826,YtbModuleWithListOpParam.YtbModuleWithListBuilder,12,24,0,0,4,8,2,5,2,5
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont1.cont2,DefaultCont3,213,38,24,0,49,10,27,1,15,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont1.cont2,DefaultCont3.Cont3Builder,24,48,0,0,7,14,4,8,4,8
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont1.cont2,DefaultCont3.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont1.cont2,Cont3.LeafIdentifier,9,26,0,0,0,6,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.module.b.rev20160826.ytbmultimoduleb,DefaultYtbmultilistb.YtbmultilistbBuilder,31,48,0,0,9,14,5,8,5,8
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.module.b.rev20160826.ytbmultimoduleb,DefaultYtbmultilistb.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.module.b.rev20160826.ytbmultimoduleb,Ytbmultilistb.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.module.b.rev20160826.ytbmultimoduleb,DefaultYtbmultilistb,276,49,40,0,64,13,33,3,13,3
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkup.networks,DefaultNetwork.NetworkBuilder,72,0,0,0,21,0,12,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkup.networks,DefaultNetwork.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkup.networks,DefaultNetwork,250,0,22,0,59,0,27,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkup.networks,Network.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.hello.onos.rev20160903.helloonos.helloworld.helloworldinput,DefaultStringList.StringListBuilder,98,0,0,0,29,0,16,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.hello.onos.rev20160903.helloonos.helloworld.helloworldinput,DefaultStringList,377,0,50,0,81,0,43,0,18,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.hello.onos.rev20160903.helloonos.helloworld.helloworldinput,StringList.LeafIdentifier,57,0,0,0,8,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.hello.onos.rev20160903.helloonos.helloworld.helloworldinput,DefaultStringList.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network.node,DefaultSupportingNode.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network.node,DefaultSupportingNode.SupportingNodeBuilder,44,41,0,0,13,12,6,8,6,8
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network.node,SupportingNode.LeafIdentifier,46,0,0,0,7,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network.rev20151208.ietfnetwork.networks.network.node,DefaultSupportingNode,274,42,38,0,59,11,35,1,16,1
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.module.with.leaf.ietfschedule.rev20160826.ytbietfschedule,DefaultMonitor.MonitorBuilder,72,0,0,0,21,0,12,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.module.with.leaf.ietfschedule.rev20160826.ytbietfschedule,DefaultMonitor,250,0,22,0,59,0,27,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.module.with.leaf.ietfschedule.rev20160826.ytbietfschedule,Monitor.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.module.with.leaf.ietfschedule.rev20160826.ytbietfschedule,Enum2Enum,68,54,18,0,15,9,18,3,6,3
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.module.with.leaf.ietfschedule.rev20160826.ytbietfschedule,DefaultMonitor.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.module.with.leaf.ietfschedule.rev20160826.ytbietfschedule,Enum1Enum,68,54,18,0,15,9,18,3,6,3
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkup.networks,DefaultNetwork.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkup.networks,DefaultNetwork.NetworkBuilder,72,0,0,0,21,0,12,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkup.networks,DefaultNetwork,250,0,22,0,59,0,27,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkup.networks,Network.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208,IetfNetwork2OpParam.IetfNetwork2Builder,8,0,0,0,3,0,2,0,2,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208,IetfNetwork2OpParam,41,0,6,0,13,0,8,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524.logisticsmanager,DefaultMaterialSupervisor.MaterialSupervisorBuilder,85,0,0,0,25,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524.logisticsmanager,DefaultMaterialSupervisor,316,0,38,0,70,0,36,0,17,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524.logisticsmanager,MaterialSupervisor.LeafIdentifier,46,0,0,0,7,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524.logisticsmanager,DefaultMaterialSupervisor.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524.logisticsmanager,DefaultPurchasingSupervisor.PurchasingSupervisorBuilder,24,61,0,0,7,18,4,10,4,10
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524.logisticsmanager,PurchasingSupervisor.LeafIdentifier,9,37,0,0,0,7,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524.logisticsmanager,DefaultPurchasingSupervisor,265,51,38,0,58,14,32,4,13,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.root.rev20160524.logisticsmanager,DefaultPurchasingSupervisor.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.enumtest.rev20160524.enumtest.enumlist,EnumleafEnum,36,86,9,9,12,12,14,7,6,3
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network3.rev20151208,IetfNetwork3OpParam.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network3.rev20151208,IetfNetwork3OpParam,114,0,16,0,34,0,18,0,10,0
