GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network3.rev20151208,IetfNetwork3OpParam.IetfNetwork3Builder,24,0,0,0,9,0,6,0,6,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.hello.onos.rev20160903,HelloOnosOpParam.HelloOnosBuilder,8,0,0,0,3,0,2,0,2,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.hello.onos.rev20160903,HelloOnosOpParam,41,0,6,0,13,0,8,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkdown,DefaultNetworks,309,0,34,0,72,0,35,0,18,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkdown,DefaultNetworks.NetworksBuilder,80,0,0,0,24,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkdown,DefaultNetworks.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1.networkdown,Networks.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.decimal64.rev20160524,Decimal64OpParam,701,70,128,0,149,18,87,1,23,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.decimal64.rev20160524,Decimal64.LeafIdentifier,9,114,0,0,0,14,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.decimal64.rev20160524,Decimal64OpParam.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.decimal64.rev20160524,Decimal64OpParam.Decimal64Builder,17,159,0,0,6,48,3,25,3,25
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4,DefaultNetworkDown,188,0,20,0,50,0,22,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4,IetfNetwork4Event.Type,38,0,0,0,3,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4,DefaultNetworkDown.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4,DefaultNetworkDown.NetworkDownBuilder,44,0,0,0,14,0,9,0,9,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4,IetfNetwork4Event,11,0,0,0,4,0,2,0,2,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4,DefaultNetworkUp,188,0,20,0,50,0,22,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4,IetfNetwork4EventSubject,17,0,0,0,7,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4,DefaultNetworkUp.NetworkUpBuilder,44,0,0,0,14,0,9,0,9,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4,DefaultNetworkUp.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208,IetfNetwork4OpParam.IetfNetwork4Builder,8,0,0,0,3,0,2,0,2,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208,IetfNetwork4OpParam,41,0,6,0,13,0,8,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkdown.networks,Network.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkdown.networks,DefaultNetwork.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkdown.networks,DefaultNetwork.NetworkBuilder,72,0,0,0,21,0,12,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkdown.networks,DefaultNetwork,250,0,22,0,59,0,27,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1,IetfNetwork1EventSubject,17,0,0,0,7,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1,IetfNetwork1Event.Type,38,0,0,0,3,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1,DefaultNetworkDown.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1,DefaultNetworkUp,188,0,20,0,50,0,22,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1,DefaultNetworkDown.NetworkDownBuilder,44,0,0,0,14,0,9,0,9,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1,DefaultNetworkUp.NetworkUpBuilder,44,0,0,0,14,0,9,0,9,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1,DefaultNetworkUp.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1,DefaultNetworkDown,188,0,20,0,50,0,22,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network1.rev20151208.ietfnetwork1,IetfNetwork1Event,11,0,0,0,4,0,2,0,2,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkup,Networks.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkup,DefaultNetworks,309,0,34,0,72,0,35,0,18,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkup,DefaultNetworks.NetworksBuilder,80,0,0,0,24,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20141208.ietfnetwork4.networkup,DefaultNetworks.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yms.app.ysr,YsrRegisteredAppContext,102,51,15,1,24,17,17,9,9,9
onos-app-yms,org.onosproject.yms.app.ysr,DefaultYangSchemaRegistry,721,818,75,49,157,199,56,56,10,40
onos-app-yms,org.onosproject.yms.app.ysr,DefaultYangModuleInformation,132,0,12,0,34,0,19,0,13,0
onos-app-yms,org.onosproject.yms.app.ysr,DefaultYangModuleIdentifier,70,0,8,0,18,0,10,0,6,0
onos-app-yms,org.onosproject.yms.app.ysr,DefaultYangModuleLibrary,77,0,8,0,21,0,12,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.food.rev20160624.food.food.snack,DefaultLatenight.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.food.rev20160624.food.food.snack,DefaultLatenight,271,0,26,0,65,0,30,0,17,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.food.rev20160624.food.food.snack,DefaultLatenight.LatenightBuilder,72,0,0,0,21,0,12,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.food.rev20160624.food.food.snack,DefaultSportsarena,320,0,34,0,72,0,34,0,17,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.food.rev20160624.food.food.snack,DefaultSportsarena.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.food.rev20160624.food.food.snack,Sportsarena.LeafIdentifier,46,0,0,0,7,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.food.rev20160624.food.food.snack,DefaultSportsarena.SportsarenaBuilder,85,0,0,0,25,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.food.rev20160624.food.food.snack,Latenight.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4.networkdown.networks,DefaultNetwork,250,0,22,0,59,0,27,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4.networkdown.networks,DefaultNetwork.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4.networkdown.networks,DefaultNetwork.NetworkBuilder,72,0,0,0,21,0,12,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4.networkdown.networks,Network.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2,DefaultNetworkUp.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2,DefaultNetworkUp.NetworkUpBuilder,44,0,0,0,14,0,9,0,9,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2,IetfNetwork2EventSubject,17,0,0,0,7,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2,IetfNetwork2Event.Type,38,0,0,0,3,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2,DefaultNetworkDown,188,0,20,0,50,0,22,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2,DefaultNetworkDown.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2,IetfNetwork2Event,11,0,0,0,4,0,2,0,2,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2,DefaultNetworkUp,188,0,20,0,50,0,22,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2,DefaultNetworkDown.NetworkDownBuilder,44,0,0,0,14,0,9,0,9,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.binarytest.rev20160524,BinarytestOpParam.BinarytestBuilder,36,0,0,0,12,0,7,0,7,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.binarytest.rev20160524,BinarytestOpParam,197,0,34,0,48,0,27,0,10,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.binarytest.rev20160524,BinarytestOpParam.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yms.app.ych,DefaultYangCodecHandler,51,270,20,28,16,83,22,16,3,11
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont1,DefaultCont2.Cont2Builder,17,27,0,0,5,9,3,6,3,6
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont1,DefaultCont2,168,20,20,0,44,6,21,1,11,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont1,DefaultList1.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont1,DefaultList1.List1Builder,24,61,0,0,7,18,4,10,4,10
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont1,DefaultList1,274,42,38,0,59,11,35,1,16,1
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont1,DefaultCont2.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont1,List1.LeafIdentifier,9,37,0,0,0,7,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkup.networks,DefaultNetwork,250,0,22,0,59,0,27,0,16,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkup.networks,DefaultNetwork.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkup.networks,Network.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network2.rev20151208.ietfnetwork2.networkup.networks,DefaultNetwork.NetworkBuilder,72,0,0,0,21,0,12,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20171208,IetfNetwork4OpParam.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20171208,IetfNetwork4OpParam.IetfNetwork4Builder,24,0,0,0,9,0,6,0,6,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20171208,IetfNetwork4OpParam,114,0,16,0,34,0,18,0,10,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.module.a.rev20160826,YtbMultiModuleaOpParam.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.module.a.rev20160826,YtbMultiModuleaOpParam.YtbMultiModuleaBuilder,12,24,0,0,4,8,2,5,2,5
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.module.a.rev20160826,YtbMultiModuleaOpParam,175,22,34,0,41,7,24,3,7,3
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4,DefaultNetworkDown,188,0,20,0,50,0,22,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4,DefaultNetworkDown.NetworkDownBuilder,44,0,0,0,14,0,9,0,9,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4,DefaultNetworkUp.NetworkUpBuilder,44,0,0,0,14,0,9,0,9,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4,DefaultNetworkDown.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4,DefaultNetworkUp,188,0,20,0,50,0,22,0,12,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4,DefaultNetworkUp.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4,IetfNetwork4Event.Type,38,0,0,0,3,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4,IetfNetwork4EventSubject,17,0,0,0,7,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.ietfnetwork4,IetfNetwork4Event,11,0,0,0,4,0,2,0,2,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.warehouse.supervisor.rev20160524,WarehousesupervisorOpParam.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.warehouse.supervisor.rev20160524,Warehousesupervisor.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.warehouse.supervisor.rev20160524,WarehousesupervisorOpParam,207,44,36,0,49,12,28,4,10,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.warehouse.supervisor.rev20160524,WarehousesupervisorOpParam.WarehousesupervisorBuilder,12,47,0,0,4,14,2,8,2,8
onos-app-yms,org.onosproject.yang.gen.v1.ych.combined.rev20160524,CombinedOpParam,93,21,16,0,27,7,14,4,6,4
onos-app-yms,org.onosproject.yang.gen.v1.ych.combined.rev20160524,CombinedOpParam.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.ych.combined.rev20160524,CombinedOpParam.CombinedBuilder,5,19,0,0,2,7,1,5,1,5
onos-app-yms,org.onosproject.yang.gen.v1.ydt.food.rev20160624,FoodOpParam.FoodBuilder,24,0,0,0,9,0,6,0,6,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.food.rev20160624,FoodOpParam,114,0,16,0,35,0,18,0,10,0
onos-app-yms,org.onosproject.yang.gen.v1.ydt.food.rev20160624,FoodOpParam.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4.networkdown,DefaultNetworks.NetworksBuilder,80,0,0,0,24,0,14,0,14,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4.networkdown,DefaultNetworks,309,0,34,0,72,0,35,0,18,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4.networkdown,Networks.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
onos-app-yms,org.onosproject.yang.gen.v1.urn.ietf.params.xml.ns.yang.ietf.network4.rev20151208.ietfnetwork4.networkdown,DefaultNetworks.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.ych.combined.rev20160524.combined,Metric,51,15,4,0,16,6,8,2,6,2
onos-app-yms,org.onosproject.yang.gen.v1.ych.combined.rev20160524.combined,AsNum,51,15,4,0,16,6,8,2,6,2
onos-app-yms,org.onosproject.yang.gen.v1.ych.combined.rev20160524.combined,DefaultAttributes,507,71,98,0,109,20,58,8,9,8
onos-app-yms,org.onosproject.yang.gen.v1.ych.combined.rev20160524.combined,PathId,51,15,4,0,16,6,8,2,6,2
onos-app-yms,org.onosproject.yang.gen.v1.ych.combined.rev20160524.combined,DefaultAttributes.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.ych.combined.rev20160524.combined,DefaultAttributes.AttributesBuilder,27,81,0,0,9,26,5,16,5,16
onos-app-yms,org.onosproject.yang.gen.v1.ych.combined.rev20160524.combined,ProtocolVersion,66,0,4,0,22,0,10,0,8,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.module.b.rev20160826,YtbMultiModulebOpParam.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.module.b.rev20160826,YtbMultiModulebOpParam,175,22,34,0,41,7,24,3,7,3
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.multi.module.b.rev20160826,YtbMultiModulebOpParam.YtbMultiModulebBuilder,12,24,0,0,4,8,2,5,2,5
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont4,DefaultCont5.Cont5Builder,24,48,0,0,7,14,4,8,4,8
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont4,DefaultCont5.OnosYangNodeOperationType,0,78,0,0,0,7,0,4,0,4
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont4,Cont5.LeafIdentifier,9,26,0,0,0,6,2,3,2,3
onos-app-yms,org.onosproject.yang.gen.v1.ydt.test6.rev20160524.test6.cont4,DefaultCont5,213,38,24,0,49,10,27,1,15,1
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist.carrier,DefaultMultiplexes.OnosYangNodeOperationType,78,0,0,0,7,0,4,0,4,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist.carrier,DefaultMultiplexes,393,0,54,0,87,0,45,0,18,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist.carrier,DefaultMultiplexes.MultiplexesBuilder,92,0,0,0,27,0,15,0,15,0
onos-app-yms,org.onosproject.yang.gen.v1.yms.test.ytb.tree.builder.yangautoprefixfor.list.having.list.rev20160826.ytbtreebuilderforlisthavinglist.carrier,Multiplexes.LeafIdentifier,35,0,0,0,6,0,5,0,5,0
